customer_id,customer_name,gender,age,customer_segment,city,region,registration_date
C00338,Yusuf Hidayat,F,25.0,Consumer,Magelang,Central Java,2024-10-02
C00339,Dewi Kusuma,F,22.0,Consumer,North Jakarta,Jakarta,2023-03-07
C00340,Fajar Saputra,F,54.0,Consumer,Sidoarjo,East Java,2022-07-10
C00341,Yusuf Wijaya,M,19.0,Consumer,Manado,Sulawesi,2023-10-09
C00342,CV Sukses Jaya,,,Small Business,Semarang,Central Java,2025-07-18
C00343,CV Sukses Logistik,,,Small Business,Depok,West Java,2025-08-01
C00344,Sari Wijaya,M,50.0,Consumer,Bogor,West Java,2023-01-23
C00345,Yusuf Wijaya,M,60.0,Consumer,Magelang,Central Java,2025-03-08
C00346,Tio Permata,F,31.0,Consumer,Pekanbaru,Sumatra,2024-03-30
C00347,PT Nusantara Abadi,,,Small Business,Central Jakarta,Jakarta,2023-02-20
C00348,PT Artha Sentosa,,,Corporate,Pontianak,Kalimantan,2022-07-17
C00349,Indra Kusuma,F,53.0,Consumer,Semarang,Central Java,2025-09-15
C00350,Indra Putri,M,48.0,Consumer,Bandung,West Java,2022-01-20
C00351,PT Nusantara Sejahtera,,,Small Business,Banjarmasin,Kalimantan,2023-12-26
C00352,PT Global Indonesia,,,Corporate,Balikpapan,Kalimantan,2024-04-12
C00353,Maya Wijaya,M,23.0,Consumer,Manado,Sulawesi,2022-02-28
C00354,CV Berkah Mandiri,,,Small Business,Central Jakarta,Jakarta,2022-10-29
C00355,Hana Santoso,M,46.0,Consumer,Palu,Sulawesi,2022-01-03
C00356,Hana Hidayat,F,42.0,Consumer,Bogor,West Java,2023-05-26
C00357,Dewi Maulana,F,48.0,Consumer,Depok,West Java,2023-05-14
C00358,Karin Saputra,M,51.0,Consumer,Banjarmasin,Kalimantan,2025-06-14
C00359,Nadia Saputra,M,43.0,Consumer,Banjarmasin,Kalimantan,2023-05-16
C00360,PT Mitra Abadi,,,Corporate,Jember,East Java,2024-06-14
C00361,Nadia Pratama,M,34.0,Consumer,Cimahi,West Java,2023-11-30
C00362,PT Mitra Sentosa,,,Corporate,West Jakarta,Jakarta,2022-12-17
C00363,PT Nusa Retail,,,Corporate,Malang,East Java,2023-04-01
C00364,PT Maju Digital,,,Small Business,Bogor,West Java,2025-08-09
C00365,Eko Pratama,M,48.0,Consumer,North Jakarta,Jakarta,2024-02-14
C00366,Yusuf Lestari,F,35.0,Consumer,Surakarta,Central Java,2023-02-05
C00367,PT Global Indonesia,,,Corporate,Bekasi,West Java,2023-04-28
C00368,PT Sentosa Digital,,,Small Business,Magelang,Central Java,2024-02-23
C00369,Joko Saputra,M,31.0,Consumer,Palembang,Sumatra,2023-01-10
C00370,Dewi Wijaya,M,46.0,Consumer,East Jakarta,Jakarta,2022-11-23
C00371,Joko Wijaya,M,18.0,Consumer,Bogor,West Java,2024-09-29
C00372,Lina Santoso,F,30.0,Consumer,North Jakarta,Jakarta,2024-11-24
C00373,Eko Ramadhan,M,32.0,Consumer,Cimahi,West Java,2023-07-14
C00374,Karin Ramadhan,F,20.0,Consumer,Kediri,East Java,2024-12-26
C00375,Wahyu Wijaya,F,50.0,Consumer,North Jakarta,Jakarta,2024-03-12
C00376,Raka Putri,F,35.0,Consumer,Bandung,West Java,2025-09-24
C00377,Karin Maulana,M,34.0,Consumer,Surabaya,East Java,2023-05-02
C00378,Wahyu Putri,M,38.0,Consumer,Pekanbaru,Sumatra,2023-04-04
C00379,Indra Kusuma,M,38.0,Consumer,West Jakarta,Jakarta,2023-07-28
C00380,PT Mitra Indonesia,,,Corporate,Bekasi,West Java,2023-06-29
C00381,Nadia Nugroho,M,58.0,Consumer,Pekanbaru,Sumatra,2023-12-02
C00382,PT Sentosa Digital,,,Small Business,Jember,East Java,2022-12-17
C00383,PT Prima Sejahtera,,,Small Business,South Jakarta,Jakarta,2022-01-27
C00384,Budi Ramadhan,M,27.0,Consumer,North Jakarta,Jakarta,2024-12-16
C00385,Karin Putri,M,37.0,Consumer,Kediri,East Java,2022-03-20
C00386,PT Nusa Indonesia,,,Corporate,Palu,Sulawesi,2023-07-01
C00387,PT Prima Logistik,,,Small Business,Bekasi,West Java,2025-11-20
C00388,Maya Lestari,F,40.0,Consumer,Central Jakarta,Jakarta,2023-07-21
C00389,Gita Putri,M,43.0,Consumer,Central Jakarta,Jakarta,2025-12-01
C00390,Joko Lestari,F,18.0,Consumer,Makassar,Sulawesi,2022-12-02
C00391,Maya Pratama,F,60.0,Consumer,Banjarmasin,Kalimantan,2024-05-09
C00392,Yusuf Ramadhan,F,53.0,Consumer,Jember,East Java,2025-07-16
C00393,Gita Nugroho,F,27.0,Consumer,Central Jakarta,Jakarta,2025-09-27
C00394,PT Prima Abadi,,,Small Business,Central Jakarta,Jakarta,2023-04-28
C00395,Raka Wijaya,M,47.0,Consumer,West Jakarta,Jakarta,2025-09-22
C00396,PT Nusantara Digital,,,Small Business,Balikpapan,Kalimantan,2024-03-25
C00397,CV Berkah Logistik,,,Small Business,Pekanbaru,Sumatra,2023-08-29
C00398,CV Sukses Jaya,,,Small Business,West Jakarta,Jakarta,2024-08-20
C00399,Karin Saputra,F,35.0,Consumer,South Jakarta,Jakarta,2025-08-20
C00400,Karin Pratama,F,20.0,Consumer,West Jakarta,Jakarta,2022-01-17
C00401,Eko Maulana,M,48.0,Consumer,South Jakarta,Jakarta,2024-01-20
C00402,PT Artha Retail,,,Corporate,Banjarmasin,Kalimantan,2025-09-30
C00403,Citra Nugroho,M,36.0,Consumer,Malang,East Java,2024-01-24
C00404,Hana Santoso,M,27.0,Consumer,Makassar,Sulawesi,2023-12-01
C00405,Gita Saputra,F,18.0,Consumer,Malang,East Java,2025-10-03
C00406,PT Maju Abadi,,,Small Business,Bogor,West Java,2025-06-28
C00407,Yusuf Permata,F,59.0,Consumer,Padang,Sumatra,2022-12-05
C00408,CV Berkah Digital,,,Small Business,Central Jakarta,Jakarta,2025-07-08
C00409,PT Mitra Sentosa,,,Corporate,Cimahi,West Java,2024-11-29
C00410,Fajar Ramadhan,F,23.0,Consumer,Surakarta,Central Java,2025-04-28
C00411,Wahyu Santoso,F,52.0,Consumer,Sidoarjo,East Java,2022-11-05
C00412,Fajar Kusuma,M,43.0,Consumer,Malang,East Java,2024-01-20
C00413,PT Cakra Sentosa,,,Corporate,Bandung,West Java,2023-04-13
C00414,Sari Permata,M,19.0,Consumer,Medan,Sumatra,2023-01-04
C00415,Hana Permata,M,30.0,Consumer,Bogor,West Java,2024-08-30
C00416,Tio Permata,M,37.0,Consumer,South Jakarta,Jakarta,2025-04-04
C00417,CV Sukses Logistik,,,Small Business,Semarang,Central Java,2023-07-06
C00418,Budi Wijaya,F,39.0,Consumer,Malang,East Java,2025-05-13
C00419,Lina Lestari,M,55.0,Consumer,Semarang,Central Java,2024-02-10
C00420,Wahyu Hidayat,F,37.0,Consumer,Kediri,East Java,2025-09-26
C00421,PT Sentosa Sejahtera,,,Small Business,Medan,Sumatra,2025-09-05
C00422,Nadia Putri,M,35.0,Consumer,Bogor,West Java,2022-12-29
C00423,Tio Nugroho,F,55.0,Consumer,Pontianak,Kalimantan,2022-12-08
C00424,PT Maju Sejahtera,,,Small Business,Jember,East Java,2024-07-13
C00425,PT Cakra Retail,,,Corporate,Malang,East Java,2022-05-19
C00426,Nadia Saputra,M,57.0,Consumer,Malang,East Java,2025-05-08
C00427,Lina Permata,M,24.0,Consumer,Makassar,Sulawesi,2022-05-08
C00428,Wahyu Putri,F,46.0,Consumer,Surabaya,East Java,2023-03-06
C00429,Tio Wijaya,F,41.0,Consumer,Medan,Sumatra,2022-09-10
C00430,Tio Maulana,F,52.0,Consumer,Cimahi,West Java,2024-02-08
C00431,Gita Kusuma,M,33.0,Consumer,Tegal,Central Java,2025-06-28
C00432,Gita Ramadhan,M,36.0,Consumer,Banjarmasin,Kalimantan,2023-01-14
C00433,Tio Wijaya,F,59.0,Consumer,Pekanbaru,Sumatra,2024-06-26
C00434,Andi Lestari,M,54.0,Consumer,West Jakarta,Jakarta,2023-04-01
C00435,Eko Saputra,M,22.0,Consumer,Sidoarjo,East Java,2022-03-05
C00436,Hana Lestari,M,60.0,Consumer,Palu,Sulawesi,2023-11-20
C00437,PT Maju Logistik,,,Small Business,Pontianak,Kalimantan,2025-11-14
C00438,Citra Santoso,M,24.0,Consumer,Jember,East Java,2022-07-21
C00439,Raka Nugroho,M,33.0,Consumer,Surabaya,East Java,2023-04-22
C00440,Dewi Pratama,M,42.0,Consumer,Surabaya,East Java,2024-04-22
C00441,Vina Hidayat,F,28.0,Consumer,Semarang,Central Java,2022-03-19
C00442,PT Global Indonesia,,,Corporate,Depok,West Java,2022-11-08
C00443,Budi Ramadhan,F,25.0,Consumer,Makassar,Sulawesi,2025-04-03
C00444,PT Maju Jaya,,,Small Business,Palembang,Sumatra,2024-01-16
C00445,Lina Pratama,M,45.0,Consumer,East Jakarta,Jakarta,2025-02-11
C00446,Wahyu Ramadhan,M,22.0,Consumer,Tegal,Central Java,2024-10-06
C00447,PT Maju Abadi,,,Small Business,East Jakarta,Jakarta,2022-12-07
C00448,Citra Kusuma,M,44.0,Consumer,Makassar,Sulawesi,2025-05-01
C00449,Andi Putri,M,48.0,Consumer,South Jakarta,Jakarta,2022-10-10
C00450,Fajar Kusuma,M,18.0,Consumer,Palu,Sulawesi,2024-06-04
C00451,Joko Maulana,F,35.0,Consumer,South Jakarta,Jakarta,2025-07-11
C00452,Lina Putri,F,55.0,Consumer,Jember,East Java,2023-12-06
C00453,PT Sentosa Logistik,,,Small Business,Sidoarjo,East Java,2022-07-09
C00454,Gita Hidayat,M,43.0,Consumer,Bogor,West Java,2022-09-20
C00455,PT Maju Logistik,,,Small Business,Magelang,Central Java,2023-09-11
C00456,Joko Maulana,F,55.0,Consumer,East Jakarta,Jakarta,2022-02-19
C00457,Vina Maulana,F,35.0,Consumer,Bekasi,West Java,2024-08-07
C00458,Andi Nugroho,M,49.0,Consumer,West Jakarta,Jakarta,2025-01-09
C00459,Eko Wijaya,M,55.0,Consumer,Surabaya,East Java,2022-06-14
C00460,PT Maju Jaya,,,Small Business,Palembang,Sumatra,2025-01-25
C00461,Vina Permata,M,57.0,Consumer,South Jakarta,Jakarta,2022-09-16
C00462,PT Artha Sentosa,,,Corporate,Medan,Sumatra,2024-10-24
C00463,Fajar Maulana,M,48.0,Consumer,North Jakarta,Jakarta,2023-09-09
C00464,CV Berkah Logistik,,,Small Business,Depok,West Java,2024-06-27
C00465,PT Sentosa Logistik,,,Small Business,Kediri,East Java,2025-07-25
C00466,PT Nusa Indonesia,,,Corporate,Cimahi,West Java,2023-08-23
C00467,Yusuf Hidayat,M,24.0,Consumer,Jember,East Java,2025-03-25
C00468,CV Berkah Logistik,,,Small Business,Pontianak,Kalimantan,2022-07-13
C00469,Budi Permata,M,22.0,Consumer,Tegal,Central Java,2023-03-23
C00470,Karin Ramadhan,F,42.0,Consumer,Medan,Sumatra,2022-04-18
C00471,Karin Nugroho,M,45.0,Consumer,Surakarta,Central Java,2024-07-22
C00472,Budi Saputra,F,38.0,Consumer,South Jakarta,Jakarta,2023-09-01
C00473,Fajar Nugroho,F,59.0,Consumer,West Jakarta,Jakarta,2025-07-09
C00474,Maya Kusuma,F,20.0,Consumer,Cimahi,West Java,2023-10-20
C00475,Citra Permata,M,32.0,Consumer,Jember,East Java,2025-09-13
C00476,Yusuf Pratama,M,43.0,Consumer,Cimahi,West Java,2025-02-21
C00477,Karin Ramadhan,M,49.0,Consumer,Semarang,Central Java,2024-04-10
C00478,PT Cakra Abadi,,,Corporate,West Jakarta,Jakarta,2023-03-11
C00479,Yusuf Wijaya,F,18.0,Consumer,Magelang,Central Java,2023-07-19
C00480,PT Prima Jaya,,,Small Business,Surabaya,East Java,2025-02-09
C00481,PT Prima Sejahtera,,,Small Business,East Jakarta,Jakarta,2025-09-11
C00482,Raka Permata,M,50.0,Consumer,Makassar,Sulawesi,2025-08-09
C00483,CV Berkah Digital,,,Small Business,Surabaya,East Java,2023-11-25
C00484,Hana Kusuma,F,33.0,Consumer,Depok,West Java,2025-04-05
C00485,Lina Maulana,M,27.0,Consumer,Depok,West Java,2022-12-31
C00486,Vina Kusuma,F,58.0,Consumer,North Jakarta,Jakarta,2024-07-01
C00487,Sari Ramadhan,M,58.0,Consumer,Malang,East Java,2023-06-17
C00488,Raka Santoso,F,42.0,Consumer,Magelang,Central Java,2022-09-16
C00489,PT Nusantara Mandiri,,,Small Business,Cimahi,West Java,2025-04-02
C00490,Eko Hidayat,M,19.0,Consumer,Cimahi,West Java,2022-09-29
C00491,PT Nusantara Jaya,,,Small Business,Bandung,West Java,2025-02-26
C00492,Karin Wijaya,M,36.0,Consumer,Jember,East Java,2022-04-30
C00493,Sari Ramadhan,M,47.0,Consumer,Central Jakarta,Jakarta,2024-10-24
C00494,PT Prima Jaya,,,Small Business,North Jakarta,Jakarta,2022-05-30
C00495,Raka Saputra,F,54.0,Consumerr,Bekasi,West Java,2023-05-14
C00496,Raka Hidayat,F,20.0,Consumer,Balikpapan,Kalimantan,2025-02-28
C00497,PT Mitra Abadi,,,Corporate,Bandung,West Java,2023-02-21
C00498,Maya Hidayat,F,31.0,Consumer,Bogor,West Java,2024-09-25
C00499,Hana Putri,F,46.0,Consumer,East Jakarta,Jakarta,2024-07-14
C00500,Fajar Santoso,F,51.0,Consumer,Central Jakarta,Jakarta,2022-03-28
C00501,PT Mitra Indonesia,,,Corporate,East Jakarta,Jakarta,2023-11-28
C00502,PT Nusantara Jaya,,,Small Business,Palu,Sulawesi,2025-01-23
C00503,Sari Putri,M,46.0,Consumer,Magelang,Central Java,2024-12-23
C00504,Wahyu Maulana,M,32.0,Consumer,West Jakarta,Jakarta,2022-06-13
C00505,Budi Ramadhan,F,30.0,Consumer,Depok,West Java,2025-09-19
C00506,PT Prima Logistik,,,Small Business,Semarang,Central Java,2025-11-13
C00507,Andi Wijaya,F,18.0,Consumer,Pontianak,Kalimantan,2023-01-03
C00508,PT Nusantara Mandiri,,,Small Business,Balikpapan,Kalimantan,2022-12-10
C00509,Wahyu Santoso,F,49.0,Consumer,East Jakarta,Jakarta,2023-06-23
C00510,Wahyu Ramadhan,F,25.0,Consumer,Medan,Sumatra,2023-10-20
C00511,Karin Saputra,F,41.0,Consumer,Sidoarjo,East Java,2025-10-05
C00512,Hana Saputra,F,52.0,Consumer,South Jakarta,Jakarta,2022-07-07
C00513,Indra Maulana,F,30.0,Consumer,Palembang,Sumatra,2024-03-18
C00514,Vina Nugroho,F,48.0,Consumer,Jember,East Java,2023-12-04
C00515,Vina Pratama,M,22.0,Consumer,Bekasi,West Java,2022-06-03
C00516,PT Sentosa Logistik,,,Small Business,Tegal,Central Java,2022-01-04
C00517,Tio Pratama,F,34.0,Consumer,South Jakarta,Jakarta,2023-10-01
C00518,Joko Nugroho,M,50.0,Consumer,Malang,East Java,2024-02-05
C00519,PT Prima Abadi,,,Small Business,West Jakarta,Jakarta,2023-03-08
C00520,Vina Nugroho,M,48.0,Consumer,Surakarta,Central Java,2023-11-22
C00521,PT Maju Jaya,,,Small Business,South Jakarta,Jakarta,2025-11-07
C00522,Indra Putri,F,22.0,Consumer,East Jakarta,Jakarta,2023-02-21
C00523,Raka Kusuma,F,38.0,Consumer,Surakarta,Central Java,2024-12-16
C00524,Tio Wijaya,F,47.0,Consumer,East Jakarta,Jakarta,2024-12-27
C00525,Indra Saputra,F,37.0,Consumer,Central Jakarta,Jakarta,2025-12-28
C00526,Yusuf Putri,M,57.0,Consumer,Semarang,Central Java,2024-10-10
C00527,CV Berkah Digital,,,Consumerr,Sidoarjo,East Java,2022-10-07
C00528,Citra Hidayat,M,25.0,Consumer,Depok,West Java,2022-12-06
C00529,Indra Pratama,M,55.0,Consumer,Kediri,East Java,2025-12-25
C00530,Gita Santoso,M,55.0,Consumer,Bogor,West Java,2025-07-31
C00531,Wahyu Permata,F,49.0,Consumer,West Jakarta,Jakarta,2022-08-21
C00532,Hana Lestari,F,20.0,Consumer,Semarang,Central Java,2024-02-07
C00533,PT Prima Digital,,,Small Business,Bogor,West Java,2023-11-24
C00534,Fajar Permata,F,21.0,Consumer,Balikpapan,Kalimantan,2022-10-15
C00535,Wahyu Putri,F,26.0,Consumer,Cimahi,West Java,2024-07-20
C00536,PT Maju Sejahtera,,,Small Business,Jember,East Java,2024-01-21
C00537,PT Prima Mandiri,,,Small Business,Makassar,Sulawesi,2024-12-19
C00538,PT Prima Mandiri,,,Small Business,Surabaya,East Java,2023-05-12
C00539,Fajar Kusuma,M,26.0,Consumer,Tegal,Central Java,2022-05-25
C00540,PT Nusantara Digital,,,Small Business,Tegal,Central Java,2025-10-22
C00541,Andi Nugroho,F,39.0,Consumer,Jember,East Java,2023-03-19
C00542,PT Mitra Indonesia,,,Corporate,Malang,East Java,2023-05-18
C00543,Joko Ramadhan,F,24.0,Consumer,Kediri,East Java,2024-01-12
C00544,Raka Maulana,M,45.0,Consumer,West Jakarta,Jakarta,2022-02-19
C00545,Tio Saputra,F,38.0,Consumer,Jember,East Java,2025-11-20
C00546,Wahyu Maulana,M,24.0,Consumer,Cimahi,West Java,2025-02-03
C00547,Fajar Santoso,M,25.0,Consumer,Banjarmasin,Kalimantan,2023-01-10
C00548,PT Cakra Retail,,,Corporate,Surakarta,Central Java,2023-08-22
C00549,Hana Putri,M,31.0,Consumer,West Jakarta,Jakarta,2025-02-14
C00550,PT Global Indonesia,,,Corporate,West Jakarta,Jakarta,2022-09-29
C00551,Yusuf Wijaya,M,52.0,Consumer,West Jakarta,Jakarta,2023-08-31
C00552,PT Sentosa Mandiri,,,Small Business,Malang,East Java,2023-05-27
C00553,Citra Nugroho,M,35.0,Consumer,Bandar Lampung,Sumatra,2025-02-08
C00554,PT Mitra Retail,,,Corporate,North Jakarta,Jakarta,2022-10-09
C00555,CV Sukses Mandiri,,,Small Business,North Jakarta,Jakarta,2025-05-07
C00556,Budi Ramadhan,M,45.0,Consumer,Palembang,Sumatra,2022-09-17
C00557,Hana Santoso,F,27.0,Consumer,Pekanbaru,Sumatra,2025-11-17
C00558,Nadia Kusuma,M,19.0,Consumer,Depok,West Java,2023-11-27
C00559,Lina Kusuma,F,19.0,Consumer,Padang,Sumatra,2022-04-03
C00560,Joko Putri,M,32.0,Consumer,South Jakarta,Jakarta,2023-02-11
C00561,PT Prima Jaya,,,Small Business,Central Jakarta,Jakarta,2023-06-08
C00562,Vina Putri,M,58.0,Consumer,Depok,West Java,2025-07-24
C00563,Nadia Pratama,F,58.0,Consumer,Malang,East Java,2023-10-18
C00564,Wahyu Nugroho,F,30.0,Consumer,West Jakarta,Jakarta,2023-09-21
C00565,Lina Kusuma,M,43.0,Consumer,Magelang,Central Java,2022-06-24
C00566,PT Maju Jaya,,,Small Business,Bandung,West Java,2025-04-12
C00567,PT Maju Mandiri,,,Small Business,West Jakarta,Jakarta,2023-06-27
C00568,CV Sukses Logistik,,,Small Business,Kediri,East Java,2025-08-04
C00569,Lina Santoso,F,29.0,Consumer,Magelang,Central Java,2025-02-04
C00570,PT Global Indonesia,,,Corporate,Pontianak,Kalimantan,2022-10-02
C00571,Budi Wijaya,F,18.0,Consumer,West Jakarta,Jakarta,2024-04-28
C00572,PT Prima Digital,,,Small Business,Central Jakarta,Jakarta,2023-12-09
C00573,Fajar Santoso,F,45.0,Consumer,Bekasi,West Java,2023-09-06
C00574,CV Sukses Digital,,,Small Business,Central Jakarta,Jakarta,2024-06-18
C00575,Gita Santoso,F,18.0,Consumer,Bandung,West Java,2023-10-13
C00576,CV Sukses Jaya,,,Small Business,Sidoarjo,East Java,2024-05-10
C00577,Maya Maulana,F,56.0,Consumer,West Jakarta,Jakarta,2024-08-06
C00578,Nadia Permata,F,51.0,Consumer,Central Jakarta,Jakarta,2025-01-21
C00579,Vina Maulana,M,56.0,Consumer,Cimahi,West Java,2024-02-15
C00580,Yusuf Lestari,F,21.0,Consumer,Medan,Sumatra,2023-10-20
C00581,Raka Maulana,M,27.0,Consumer,Bandar Lampung,Sumatra,2025-09-06
C00582,PT Sentosa Mandiri,,,Small Business,Bekasi,West Java,2022-03-05
C00583,PT Global Sentosa,,,Corporate,Central Jakarta,Jakarta,2025-10-22
C00584,Dewi Santoso,F,37.0,Consumer,Depok,West Java,2023-08-29
C00585,Karin Ramadhan,M,50.0,Consumer,Tegal,Central Java,2024-12-22
C00586,Budi Ramadhan,M,43.0,Consumer,West Jakarta,Jakarta,2022-12-03
C00587,Nadia Pratama,M,27.0,Consumer,West Jakarta,Jakarta,2023-12-06
C00588,Indra Pratama,M,52.0,Consumer,West Jakarta,Jakarta,2023-02-04
C00589,Wahyu Pratama,F,27.0,Consumer,Bandung,West Java,2022-05-17
C00590,PT Nusantara Jaya,,,Small Business,West Jakarta,Jakarta,2025-06-18
C00591,PT Prima Digital,,,Small Business,Cimahi,West Java,2024-05-24
C00592,Eko Saputra,M,28.0,Consumer,Pontianak,Kalimantan,2024-01-09
C00593,Fajar Maulana,M,37.0,Consumer,Tegal,Central Java,2024-04-02
C00594,PT Prima Abadi,,,Small Business,Makassar,Sulawesi,2023-07-12
C00595,Karin Saputra,F,37.0,Consumer,Jember,East Java,2024-08-03
C00596,Gita Maulana,M,54.0,Consumer,Depok,West Java,2024-12-07
C00597,Raka Permata,F,24.0,Consumer,Pontianak,Kalimantan,2022-03-24
C00598,Citra Lestari,M,23.0,Consumer,South Jakarta,Jakarta,2023-11-18
C00599,PT Mitra Sentosa,,,Corporate,Bekasi,West Java,2025-05-05
C00600,Fajar Maulana,M,30.0,Consumer,Jember,East Java,2025-04-04
C00601,Yusuf Santoso,M,22.0,Consumer,East Jakarta,Jakarta,2024-09-10
C00602,Maya Pratama,M,22.0,Consumer,Malang,East Java,2024-01-09
C00603,Tio Ramadhan,M,57.0,Consumer,South Jakarta,Jakarta,2023-03-06
C00604,PT Global Abadi,,,Corporate,Kediri,East Java,2025-03-29
C00605,PT Nusantara Sejahtera,,,Small Business,Depok,West Java,2025-09-07
C00606,Vina Saputra,F,25.0,Consumer,South Jakarta,Jakarta,2022-06-11
C00607,Hana Saputra,M,60.0,Consumer,West Jakarta,Jakarta,2022-01-03
C00608,Eko Putri,M,60.0,Consumer,North Jakarta,Jakarta,2024-09-17
C00609,Budi Lestari,M,57.0,Consumer,Palembang,Sumatra,2024-11-25
C00610,Hana Nugroho,M,46.0,Consumer,Bekasi,West Java,2025-12-09
C00611,Karin Ramadhan,F,39.0,Consumer,West Jakarta,Jakarta,2025-07-31
C00612,CV Berkah Mandiri,,,Small Business,Malang,East Java,2024-08-25
C00613,PT Prima Mandiri,,,Small Business,Bogor,West Java,2022-05-24
C00614,PT Sentosa Logistik,,,Small Business,Pontianak,Kalimantan,2023-12-16
C00615,PT Nusantara Digital,,,Small Business,Cimahi,West Java,2025-09-22
C00616,Dewi Wijaya,F,45.0,Consumer,Palembang,Sumatra,2024-01-04
C00617,Vina Kusuma,M,56.0,Consumer,Bandar Lampung,Sumatra,2022-03-08
C00618,Vina Maulana,M,36.0,Consumer,Bandung,West Java,2023-03-13
C00619,Eko Ramadhan,M,45.0,Consumer,Bekasi,West Java,2025-03-15
C00620,PT Cakra Indonesia,,,Corporate,Surakarta,Central Java,2022-07-06
C00621,Vina Ramadhan,F,58.0,Consumer,Depok,West Java,2022-08-09
C00622,Joko Maulana,M,50.0,Consumer,Cimahi,West Java,2023-05-31
C00623,Dewi Pratama,M,30.0,Consumer,South Jakarta,Jakarta,2022-08-30
C00624,PT Global Abadi,,,Corporate,Pekanbaru,Sumatra,2023-01-22
C00625,Citra Hidayat,M,58.0,Consumer,North Jakarta,Jakarta,2023-06-27
C00626,PT Nusantara Jaya,,,Small Business,Jember,East Java,2023-06-30
C00627,Sari Hidayat,F,22.0,Consumer,Palu,Sulawesi,2022-03-26
C00628,Gita Putri,M,32.0,Consumer,East Jakarta,Jakarta,2024-07-26
C00629,Lina Maulana,F,51.0,Consumer,Balikpapan,Kalimantan,2024-02-15
C00630,Citra Lestari,M,49.0,Consumer,Depok,West Java,2025-05-25
C00631,PT Artha Sentosa,,,Corporate,Bekasi,West Java,2023-02-28
C00632,Budi Pratama,M,51.0,Consumer,Palembang,Sumatra,2022-04-21
C00633,PT Cakra Indonesia,,,Corporate,Kediri,East Java,2024-09-06
C00634,Gita Kusuma,F,60.0,Consumer,South Jakarta,Jakarta,2023-07-15
C00635,CV Sukses Logistik,,,Small Business,East Jakarta,Jakarta,2024-01-29
C00636,PT Artha Sentosa,,,Corporate,Tegal,Central Java,2025-10-22
C00637,Joko Nugroho,M,33.0,Consumer,Semarang,Central Java,2022-11-21
C00638,Andi Saputra,F,23.0,Consumer,South Jakarta,Jakarta,2025-07-30
C00639,Indra Saputra,M,43.0,Consumer,West Jakarta,Jakarta,2022-08-02
C00640,Raka Permata,M,56.0,Consumer,West Jakarta,Jakarta,2022-10-07
C00641,Budi Permata,F,33.0,Consumer,North Jakarta,Jakarta,2022-04-27
C00642,Lina Permata,M,32.0,Consumer,Depok,West Java,2023-06-26
C00643,CV Sukses Sejahtera,,,Small Business,Pontianak,Kalimantan,2024-12-14
C00644,CV Berkah Abadi,,,Small Business,Kediri,East Java,2022-03-13
C00645,PT Nusantara Abadi,,,Small Business,Bandung,West Java,2024-06-03
C00646,Budi Saputra,F,57.0,Consumer,East Jakarta,Jakarta,2024-05-06
C00647,Dewi Pratama,M,36.0,Consumer,Manado,Sulawesi,2025-10-24
C00648,Gita Ramadhan,M,32.0,Consumer,Tegal,Central Java,2025-09-25
C00649,CV Sukses Abadi,,,Small Business,Central Jakarta,Jakarta,2023-11-15
C00650,Maya Nugroho,M,22.0,Consumer,Cimahi,West Java,2025-07-29
C00651,Citra Maulana,F,53.0,Consumer,Semarang,Central Java,2024-11-04
C00652,Vina Wijaya,M,35.0,Consumer,South Jakarta,Jakarta,2023-08-26
C00653,PT Nusantara Jaya,,,Small Business,Jember,East Java,2024-12-14
C00654,Hana Pratama,F,43.0,Consumer,Bekasi,West Java,2022-02-27
C00655,Maya Saputra,F,39.0,Consumer,Sidoarjo,East Java,2025-12-30
C00656,Vina Putri,F,30.0,Consumer,Central Jakarta,Jakarta,2025-03-04
C00657,Maya Ramadhan,F,21.0,Consumer,Manado,Sulawesi,2024-07-13
C00658,Raka Kusuma,F,48.0,Consumer,Bandung,West Java,2023-01-05
C00659,PT Global Retail,,,Corporate,Padang,Sumatra,2023-07-21
C00660,Budi Ramadhan,F,52.0,Consumer,Makassar,Sulawesi,2022-10-26
C00661,PT Sentosa Jaya,,,Small Business,Tegal,Central Java,2025-05-20
C00662,Indra Hidayat,M,26.0,Consumer,East Jakarta,Jakarta,2024-09-06
C00663,CV Sukses Digital,,,Small Business,West Jakarta,Jakarta,2022-10-17
C00664,CV Sukses Jaya,,,Small Business,Surabaya,East Java,2023-07-08
C00665,Budi Lestari,M,43.0,Consumer,Padang,Sumatra,2023-08-14
C00666,PT Sentosa Digital,,,Small Business,Bandung,West Java,2025-12-26
C00667,Raka Putri,M,38.0,Consumer,West Jakarta,Jakarta,2022-08-26
